transaction_id,subject_token,occurred_at,amount,currency,channel,product,transaction_type,installments,merchant_id,mcc,merchant_is_new_for_subject,device_fingerprint_token,device_is_new_for_subject,geo_country,geo_region,geo_precision,ip_hash,label_category,is_fraud
8621ae3d-fa9a-aef4-c9b6-6b179e53bffe,subj_1aef74118c9ebdf5,2025-01-14T11:25:04Z,71.75,BRL,wallet,private_label,purchase,1,mer_be0bc3ab60e0c77d,digital,True,dev_831a2d3ba23b57fb,True,BR,BR-15,ip,ip_83a6c39d5b02be9e,legitima_confirmada,False
9bae0703-c95b-067c-ae94-2d57b53f9a6b,subj_6b39b5e563841e4f,2025-01-14T11:43:19Z,63.59,BRL,ecommerce,private_label,subscription,1,mer_805cbd771f25b91d,digital,True,dev_412ec84d4aea48fb,False,BR,BR-14,gps,ip_a6ea0f38d2e4ec12,sem_desfecho,False
2fd8298d-81a6-8272-5ad3-13066b390702,subj_17bf3cc22ebe03b2,2025-01-14T11:45:30Z,178.53,BRL,ecommerce,credit,purchase,1,mer_b929e7bc33609272,aposta,True,dev_9d24fa6f7a140c33,True,BR,BR-19,gps,ip_47c0ce926627074f,fraude_confirmada,True
e478f5f2-e3a2-37f0-5c2b-1539b355bc98,subj_1caf1d20aadde5f1,2025-01-14T12:17:54Z,102.02,BRL,wallet,private_label,purchase,1,mer_5c720e894bf9e41f,digital,False,dev_ad9386e95e0e6cb4,True,BR,BR-08,cell,ip_7f66446ee9c35ceb,sem_desfecho,False
129a0e2f-9488-c11c-05aa-bae87e1f775c,subj_2914f78e75a72aab,2025-01-14T12:40:47Z,41.12,BRL,atm,private_label,purchase,1,mer_e25f24a259a45c0e,digital,True,dev_69bc9d56d63649c2,True,BR,BR-00,gps,ip_7cd2f831cf5096a8,legitima_confirmada,False
8b061123-69d3-fd4e-d139-bdf4e179a4c1,subj_32fa225ad9b73b04,2025-01-14T13:41:44Z,100.03,BRL,recurring,credit,purchase,3,mer_8ab6f12b488e8616,saque,True,dev_1d3d12de15ea9d57,True,BR,BR-19,none,ip_b241b8071ab4fdfb,legitima_confirmada,False
2ff60c45-c8bc-4ea6-7fd9-1faf542cec01,subj_54595d98c85b3cd5,2025-01-14T14:02:09Z,81.35,BRL,recurring,credit,bill_payment,1,mer_438a829b177213e3,varejo,True,dev_d303d01bbdca510d,True,BR,BR-21,ip,ip_87d8b0aecc4c4de4,legitima_confirmada,False
562b80f1-a132-4a21-f66e-a4fa8e152ef4,subj_88cb54c4b09ad47c,2025-01-14T14:02:23Z,212.88,BRL,atm,credit,purchase,6,mer_1b8f604f62583a7e,varejo,False,dev_abcdfa63070957f7,False,BR,BR-11,ip,ip_4e37233cad75f376,legitima_confirmada,False
18968a63-cf8e-7b49-6d37-71e131660857,subj_f7699cb9131e39f3,2025-01-14T14:35:22Z,37.84,BRL,atm,private_label,bill_payment,1,mer_538aca6099e3806d,varejo,True,dev_b767170968511d82,True,BR,BR-02,none,ip_91a5a5015eeee50d,sem_desfecho,False
1204af09-949c-6815-229a-3d69e44ac897,subj_e60ed5e282d8edc3,2025-01-14T15:33:49Z,154.54,BRL,pos,private_label,withdrawal,10,mer_5414ce5b39ebdfe5,saque,False,dev_d08832484196d037,False,BR,BR-15,ip,ip_f3651c76b20635bd,legitima_confirmada,False
aa59fa1e-5320-1c2f-0c46-66a751a25428,subj_c0e4490a5109a901,2025-01-14T16:09:37Z,90.27,BRL,ecommerce,private_label,purchase,1,mer_d478702a9d22e279,varejo,True,dev_3ac1a441478bac0c,True,BR,BR-22,cell,ip_cb27fde50dd5a4b8,legitima_confirmada,False
880394f7-cb6d-2769-06eb-3fba17edd3a1,subj_39b3f770484a3f8d,2025-01-14T19:45:40Z,89.05,BRL,pos,credit,purchase,6,mer_dee1009677862bb4,varejo,False,dev_1128d08600b201a7,False,BR,BR-21,cell,ip_9fc0e6f293be8d9b,legitima_confirmada,False
4478938d-5187-1b8f-16cb-46b996bee9a0,subj_c604e63f36596de7,2025-01-14T19:46:47Z,129.18,BRL,pos,private_label,bill_payment,3,mer_57c4cbd312ca3fec,viagem,True,dev_75c84ec3af7d884c,False,BR,BR-02,cell,ip_d38eaa2b198bcbc9,legitima_confirmada,False
36027a83-47ca-a1f4-1a63-7e1686c84ada,subj_bce7a1a4760cdb36,2025-01-14T20:09:01Z,14.09,BRL,ecommerce,credit,purchase,1,mer_a949573e93f0dd17,varejo,True,dev_7416ea05fe764ad0,True,BR,BR-26,gps,ip_49dd80152ed686eb,legitima_confirmada,False
9dfa1984-fa92-f134-b962-f5b9a725e668,subj_0b055546b8074d17,2025-01-14T20:25:04Z,82.43,BRL,wallet,credit,purchase,1,mer_e0d3d1f1b9154dcd,servicos,True,dev_0097e56c41cea28e,True,BR,BR-10,gps,ip_bd3d9d7dc0c25877,legitima_confirmada,False
6d30d8f0-4dce-b878-3453-300bb8513f35,subj_be3a8b2430050cbc,2025-01-14T20:47:32Z,200.68,BRL,ecommerce,credit,purchase,1,mer_f7570354a076fdc8,varejo,True,dev_38bb032effa5ca38,True,BR,BR-26,gps,ip_df30203a132e205c,legitima_confirmada,False
f98d1520-09d6-4e98-dc84-7687ff5f925b,subj_3030cc94a64844bc,2025-01-14T21:00:18Z,67.43,BRL,ecommerce,credit,purchase,1,mer_03e3afc4c8755d51,viagem,False,dev_b686d6041b9908a0,False,BR,BR-05,ip,ip_c9ccd4f32db1b3f1,legitima_confirmada,False
5cafad33-41a8-0d21-bc9a-3ddeaaccbefc,subj_54595d98c85b3cd5,2025-01-14T21:16:24Z,85.7,BRL,atm,credit,purchase,1,mer_18e006ea9689ac42,varejo,False,dev_e5a0ad985c55c1a9,False,BR,BR-21,gps,ip_6332aa18e9360301,legitima_confirmada,False
fe62f375-4662-df92-f6e2-be777f9f856d,subj_0300f9eb8d0bdb3c,2025-01-14T21:33:15Z,72.76,BRL,ecommerce,credit,purchase,1,mer_7cdd593eb29f6f11,varejo,True,dev_620d9b1147c88a76,True,BR,BR-14,gps,ip_f6e7919c603e2e02,legitima_confirmada,False
9b179061-96ae-c382-74e5-31f382e3b2a1,subj_95889f635d9126d9,2025-01-14T22:02:46Z,77.21,BRL,ecommerce,private_label,purchase,2,mer_32c6db9241ebdad1,servicos,True,dev_bacfcc680a2f0925,True,BR,BR-20,gps,ip_e62079f39bd724b4,sem_desfecho,False
c884ba48-6af1-3c76-077e-4c6a7529fb6b,subj_39b3f770484a3f8d,2025-01-14T22:05:06Z,37.31,BRL,pos,credit,purchase,2,mer_86a827763aa800a6,viagem,False,dev_1128d08600b201a7,False,BR,BR-21,cell,ip_95d2329cbbf038ed,legitima_confirmada,False
24cd69fc-8184-32f7-6994-19a688119aac,subj_81d0d3a75958cb7c,2025-01-14T22:09:38Z,109.41,BRL,recurring,credit,purchase,1,mer_89b5c4fbbc2f9782,saque,False,dev_5063ce72e67c05b9,False,BR,BR-09,gps,ip_729966ef132bf94c,legitima_confirmada,False
891ccc53-7598-4cd0-7c76-511a97a9682e,subj_4099b82166670172,2025-01-14T22:47:51Z,118.05,BRL,pos,private_label,purchase,2,mer_8d4dd57a5ed713d3,saque,True,dev_3b98f30ed0d1e722,True,BR,BR-06,ip,ip_4dd458db6e216fd6,legitima_confirmada,False
0bee9379-e598-6c0d-0763-78e094e38299,subj_9919a7f0f672808d,2025-01-14T23:53:28Z,51.48,BRL,recurring,credit,purchase,2,mer_016e327ac2afded8,servicos,True,dev_479835a91bf34427,False,BR,BR-07,gps,ip_980d5f1696e1552f,legitima_confirmada,False
989d9b6b-8b88-1959-d4bb-fd0f3952c5c2,subj_f55603ae5b434173,2025-01-15T00:15:44Z,86.82,BRL,ecommerce,credit,bill_payment,1,mer_5130783e76528e64,servicos,True,dev_f12fbd568d5a28ea,True,BR,BR-16,gps,ip_28754a04dda66f95,legitima_confirmada,False
cf8a1731-671b-dae0-fc85-4e93ab758375,subj_142faf3dad52db95,2025-01-15T01:00:58Z,96.3,BRL,pos,private_label,purchase,1,mer_53138d39b1127f3c,varejo,True,dev_d08a836039b50a13,True,BR,BR-01,gps,ip_c415f04c5e1e867f,legitima_confirmada,False
9b5bd873-c370-14ba-c538-7159e3591385,subj_17bf3cc22ebe03b2,2025-01-15T01:01:47Z,84.62,BRL,ecommerce,credit,purchase,1,mer_a60665a3312d5e64,digital,True,dev_31b1a4119847d9c9,False,BR,BR-19,cell,ip_eb7daf21304d5612,legitima_confirmada,False
ef14606e-fe42-ab41-111b-cc8daa9f061e,subj_fbb1eedf9b242199,2025-01-15T01:37:02Z,93.95,BRL,ecommerce,credit,purchase,1,mer_b2f23fb140eaa4db,varejo,False,dev_fa1af6fd14c53593,False,BR,BR-02,ip,ip_f533dd93414d21bb,legitima_confirmada,False
5fff2ca5-8c59-2850-9039-57777884a6e9,subj_553371e438fd6969,2025-01-15T01:59:04Z,429.88,BRL,ecommerce,credit,bill_payment,1,mer_bb4068484b73d8d1,servicos,False,dev_1fd1e0ea4d4815a3,True,BR,BR-23,gps,ip_0cb0b7a7678f4246,legitima_confirmada,False
bc239010-73fe-9cc4-7f12-e8a984bc750f,subj_593d93fa309b3e45,2025-01-15T02:16:33Z,94.31,BRL,recurring,credit,purchase,1,mer_61f4c7727a4a0418,varejo,True,dev_b4a58b2336f28227,True,BR,BR-17,gps,ip_ab00550743cb7745,legitima_confirmada,False
82fe1126-0eff-70e1-e0db-7da5be68a6c6,subj_f400a26830d838d0,2025-01-15T02:59:52Z,217.34,BRL,ecommerce,credit,purchase,1,mer_b0a3605f6f7a0519,varejo,True,dev_22137a65c21e3fea,False,BR,BR-03,ip,ip_bb6cd8c66291a91f,legitima_confirmada,False
328810bd-aa66-601a-99bb-df8255dac81c,subj_82c08ce4d2ec29df,2025-01-15T04:22:21Z,860.03,BRL,pos,credit,purchase,1,mer_97bf25ea2565eead,digital,True,dev_da8625ed34c569d9,True,BR,BR-15,gps,ip_3abf49a12601fdcf,fraude_confirmada,True
2d974b76-a739-0a39-e1ba-7e2b8a379fc2,subj_81036de0af432965,2025-01-15T04:42:47Z,19.34,BRL,pos,credit,purchase,1,mer_1cfab0e0b45acc1f,varejo,True,dev_59d99668b8d3aaeb,False,BR,BR-24,cell,ip_26921d47791c6d38,legitima_confirmada,False
10127d54-32ba-e05e-e97b-067f8eb33baf,subj_e4c60a390cfe4e07,2025-01-15T05:44:12Z,120.74,BRL,pos,credit,purchase,3,mer_e891069359f8bfc6,servicos,True,dev_0e4926444269e9f4,True,BR,BR-24,cell,ip_147a15e67543d48d,legitima_confirmada,False
58358e8e-ca0a-3773-5ff8-4a7005dab936,subj_7caf08c2edf2d0cc,2025-01-15T06:31:29Z,253.94,BRL,recurring,credit,purchase,2,mer_fc9a1f1b0ef188d3,digital,True,dev_39a4af4c67aa5394,True,BR,BR-14,cell,ip_7d57b71ac5460f3f,legitima_confirmada,False
a2d85316-9397-565f-6c00-3eef933f1126,subj_b654b48c2091322f,2025-01-15T06:32:53Z,54.86,BRL,recurring,private_label,purchase,1,mer_dac680a509330728,saque,False,dev_eeea5799930dca09,False,BR,BR-24,gps,ip_55b9d01f4c1df818,legitima_confirmada,False
4a24ec4d-43f0-c7f6-22e8-87eee102fe26,subj_1aef74118c9ebdf5,2025-01-15T08:00:40Z,87.0,BRL,ecommerce,private_label,purchase,6,mer_dfd1f51673b77da4,varejo,True,dev_e793bb87cfa215e7,False,BR,BR-15,gps,ip_155ea4ad6d7103f9,legitima_confirmada,False
cb928fdf-9345-2861-c570-69cd6e2a289f,subj_54595d98c85b3cd5,2025-01-15T08:23:31Z,183.37,BRL,recurring,credit,bill_payment,1,mer_32cfbd8ece67a36a,digital,False,dev_e5a0ad985c55c1a9,False,BR,BR-21,ip,ip_0741abaf0d149132,legitima_confirmada,False
74afec5e-96c9-9dfd-780e-af532235782e,subj_f55603ae5b434173,2025-01-15T09:27:16Z,88.27,BRL,ecommerce,credit,purchase,1,mer_40666fe48d41e652,servicos,False,dev_50096b673aae2a2c,False,BR,BR-16,cell,ip_05c17715f39dad35,legitima_confirmada,False
cefa196e-ab02-3ff0-bc9c-91ec840d5782,subj_1f6d7773bf5b4513,2025-01-15T10:03:29Z,241.23,BRL,wallet,credit,bill_payment,1,mer_53a0b843a3cef949,varejo,False,dev_543d8a5d85840508,False,BR,BR-19,gps,ip_299468ae6d7edf4f,legitima_confirmada,False
09f63d0a-a709-d0d5-aac1-3bdc4c0ef9cf,subj_cd76ba71c852f4d1,2025-01-15T10:16:00Z,35.16,BRL,ecommerce,credit,purchase,1,mer_71227c24e7178ce5,varejo,True,dev_32bea9e9510c3c9a,True,BR,BR-09,ip,ip_d03da0a835c872c3,legitima_confirmada,False
5c6241b6-fb24-947f-93bf-8b53a6983142,subj_3153aa09a67b62e9,2025-01-15T11:10:00Z,150.82,BRL,ecommerce,credit,purchase,6,mer_9d2f236266003766,varejo,True,dev_4527f0860a6ab62c,True,BR,BR-25,gps,ip_3200463a6e668bcf,legitima_confirmada,False
33a365f0-fae8-224a-f373-b5104d17495d,subj_613d6ec4751e8cc8,2025-01-15T11:14:03Z,139.68,BRL,pos,credit,purchase,1,mer_fa0344233c1f7c33,digital,True,dev_0878d0e863260f21,True,BR,BR-12,gps,ip_6291c116ccb8e9cc,legitima_confirmada,False
81641489-69ac-1686-e79d-0a85464df3ca,subj_59fc1692e2ba39ff,2025-01-15T12:20:40Z,344.43,BRL,atm,credit,purchase,6,mer_85dd0f01c000b423,varejo,True,dev_4ed21b6be8faec33,True,BR,BR-03,ip,ip_99bab224d8b47e23,sem_desfecho,False
21aabe94-3eea-e671-f41e-3322085d5900,subj_a3573a220334778a,2025-01-15T12:44:25Z,31.19,BRL,pos,private_label,bill_payment,1,mer_46907e0dd8789c9e,varejo,False,dev_fc5dde2cbe448801,False,BR,BR-19,cell,ip_90a9043a1ca80c83,legitima_confirmada,False
7c5d7a5f-586e-e3fa-1b40-509011713b36,subj_6a2a667a7b89efef,2025-01-15T14:07:16Z,359.33,BRL,wallet,credit,purchase,6,mer_c28f66ff0fd93383,digital,False,dev_ab87be91d7f3aeb9,False,BR,BR-24,cell,ip_eba9c6c9c581583a,legitima_confirmada,False
2e92cd6c-8cc0-7697-e373-353775458925,subj_3fef7009c809015c,2025-01-15T14:11:16Z,331.04,BRL,ecommerce,credit,purchase,1,mer_2eeb618c710eb2e6,varejo,True,dev_9d121e3879e082cc,False,BR,BR-16,gps,ip_73b34815b1877952,legitima_confirmada,False
69db7b4e-fa0a-dbb7-e391-0e91a74abb98,subj_4ac389c2fe7bc5c4,2025-01-15T15:01:34Z,79.1,BRL,pos,credit,withdrawal,1,mer_2bb93c1fd3b7bddd,varejo,True,dev_7962742fddd28b70,True,BR,BR-05,gps,ip_adfbd1cb7821be12,legitima_confirmada,False
c566ad95-4ee1-343a-462a-b2697eec38c3,subj_03fb1620711f50e5,2025-01-15T15:03:31Z,51.21,BRL,wallet,credit,purchase,6,mer_74f1b447b43f409d,varejo,True,dev_479167fe671ce2ed,True,BR,BR-09,ip,ip_c21e3beec10b5845,legitima_confirmada,False
71bbc095-f65d-41b9-de39-26d2028d55c3,subj_f300fa996c950be5,2025-01-15T15:20:38Z,35.08,BRL,recurring,private_label,purchase,3,mer_2207555c8b74b73a,varejo,True,dev_ec17d80d9f8fda26,True,BR,BR-11,none,ip_2c83e70d545ab128,legitima_confirmada,False
733d2f3e-a695-c5ed-eca6-fdc16496900a,subj_03234addb5bc4322,2025-01-15T15:23:30Z,304.27,BRL,pos,private_label,purchase,1,mer_9619669730e5e8ef,varejo,True,dev_32e85502f07dd9ab,True,BR,BR-02,gps,ip_42d3565d1345a215,legitima_confirmada,False
b063f4e5-76d0-e7d4-ed98-7048703dd09d,subj_58a572aadc11b1f7,2025-01-15T15:26:54Z,104.96,BRL,ecommerce,private_label,purchase,1,mer_e6c7fc34d526c0ef,servicos,False,dev_9f8a2ef5ff7d8e15,False,BR,BR-15,gps,ip_87400805c559ca6d,legitima_confirmada,False
23d83d94-66f2-10b0-c875-2e7e69d0e46f,subj_6a2a667a7b89efef,2025-01-15T16:21:47Z,170.52,BRL,ecommerce,credit,purchase,3,mer_aba80319baf435d0,varejo,False,dev_ab87be91d7f3aeb9,False,BR,BR-24,cell,ip_d7ef1e951d8abde7,legitima_confirmada,False
61eff2f7-efb9-11d0-e0dd-77d819193cce,subj_0595552d6476c750,2025-01-15T17:01:03Z,77.71,BRL,pos,credit,subscription,1,mer_5e2a13ba1302e4df,varejo,True,dev_42d18825ffe75267,False,BR,BR-16,gps,ip_e6cb8b95dfb5428f,legitima_confirmada,False
eb16b171-980c-e8f7-bcb8-7344659f179f,subj_ba18c399233a7bb9,2025-01-15T17:06:14Z,151.01,BRL,atm,credit,purchase,3,mer_a2d2ec15aec2c439,varejo,True,dev_5142f8ff92b76c76,True,BR,BR-18,gps,ip_4ebd5fb8e77d6779,legitima_confirmada,False
37624672-cada-341b-3bb7-e93fb1eef165,subj_edb64a06822633e4,2025-01-15T17:17:24Z,138.91,BRL,recurring,private_label,purchase,2,mer_528a55c3a80392cc,viagem,True,dev_838b6b1371d10081,True,BR,BR-01,gps,ip_9012c49450dfa9af,legitima_confirmada,False
5f447954-bc3f-c1e9-3efa-57b39e91de8b,subj_082109217d9d08e3,2025-01-15T17:45:43Z,356.28,BRL,atm,credit,withdrawal,12,mer_a3fae8491a10c33f,servicos,True,dev_294af0d7ed0fc6f5,True,BR,BR-19,none,ip_137b9eebb39a5ad5,em_disputa,True
07ad65dc-516a-f7a2-2875-2225be3cad9c,subj_3030cc94a64844bc,2025-01-15T17:59:39Z,59.62,BRL,ecommerce,credit,purchase,2,mer_3ecfb2f3b10aa739,varejo,False,dev_b686d6041b9908a0,False,BR,BR-05,cell,ip_63f466cc4661d52d,legitima_confirmada,False
48efe0a0-a716-082c-0f28-91f2c80a7d60,subj_95889f635d9126d9,2025-01-15T18:21:13Z,179.7,BRL,ecommerce,private_label,purchase,2,mer_d5001ece48057a57,varejo,False,dev_a33179e3fe31932f,False,BR,BR-20,gps,ip_cb2152654dc389fa,legitima_confirmada,False
2afe2d86-b913-f5fe-2bbc-bb69c5420050,subj_1efd45ea891db54e,2025-01-15T19:41:10Z,47.03,BRL,atm,credit,purchase,2,mer_23d146b3b4189162,varejo,True,dev_aa75acc6f5a5271e,True,BR,BR-05,gps,ip_370664c815e40040,legitima_confirmada,False
6693db24-84a9-f4d0-ea10-f60f7977f49a,subj_8187b8f699939aa7,2025-01-15T19:53:40Z,137.35,BRL,wallet,credit,purchase,2,mer_bb6c934f2278ae9c,varejo,True,dev_05d5dc1c4291adc2,True,BR,BR-04,cell,ip_f3219f7ccbc13797,legitima_confirmada,False
5dff50e6-41bc-1548-729e-df26bcf29d79,subj_f53f4323081dbe8b,2025-01-15T20:00:57Z,53.3,BRL,ecommerce,private_label,purchase,1,mer_6511aa6c60212325,varejo,True,dev_04763d379b4d42a5,True,BR,BR-13,gps,ip_c5b9636d7cd5408b,legitima_confirmada,False
be5dc3af-ec25-433a-b5c4-2da971734458,subj_9abea72f8114c72b,2025-01-15T20:39:52Z,52.85,BRL,ecommerce,private_label,withdrawal,1,mer_e5eba6487fbb748f,digital,False,dev_999d6a8ff727cab4,False,BR,BR-23,cell,ip_f0d1a192eebf57f4,sem_desfecho,False
0bc73fec-5d7b-ae82-1c53-14b51acbac63,subj_83d9942312fe5eb6,2025-01-15T21:09:36Z,173.13,BRL,ecommerce,credit,purchase,2,mer_f62f65804cc1c21e,saque,False,dev_9957f6eb8027797e,False,BR,BR-03,ip,ip_3c50677de509d95e,legitima_confirmada,False
356198d9-38a2-a554-8395-473b601cefa2,subj_08269fc4d9f31df5,2025-01-15T21:24:22Z,84.43,BRL,pos,credit,bill_payment,1,mer_4be534298de6acc2,digital,True,dev_472108f636bfc760,True,BR,BR-15,gps,ip_b074cc278a182842,legitima_confirmada,False
b59ebcdc-d2ea-a37a-2145-d431b8ee00bb,subj_979053d2da3bb20b,2025-01-15T21:43:27Z,14.64,BRL,pos,credit,purchase,1,mer_31cb7e212a82ae76,servicos,True,dev_a9c50020f9e571a9,True,BR,BR-22,gps,ip_7546e4060c9597ca,sem_desfecho,False
96a8a23f-3b79-cf18-47fb-4eec0c25cf7f,subj_a401ab8df8819052,2025-01-15T21:44:13Z,104.67,BRL,pos,credit,bill_payment,3,mer_b37c5bf6cdc2179e,servicos,True,dev_4df51958ccf91a11,True,BR,BR-24,gps,ip_f388f2c72c8f6b92,legitima_confirmada,False
cfde654a-348f-9908-f149-d247203785ad,subj_dc26d593d15d68e6,2025-01-15T22:11:38Z,147.26,BRL,wallet,credit,purchase,1,mer_2376c68f9389a2fd,varejo,True,dev_6537db85e3e3ab2d,True,BR,BR-24,ip,ip_2b1251cefbbe5c0c,legitima_confirmada,False
f7b2d15b-617a-96aa-a0df-66ffb6e5fc78,subj_dacfaaf29c584af0,2025-01-15T23:05:06Z,50.78,BRL,wallet,private_label,purchase,3,mer_c48fa29307d5d639,varejo,False,dev_d80804ea433f59a2,False,BR,BR-12,cell,ip_08680a9e0b5b5dbc,legitima_confirmada,False
64cb94de-66b0-1fed-4e0d-051967d0386d,subj_fbcb28d9a65626cb,2025-01-16T00:02:15Z,234.48,BRL,pos,credit,purchase,1,mer_2484721afe6eac6c,varejo,True,dev_936e6c9dad649334,True,BR,BR-01,gps,ip_359e7d4b0ab49e4e,legitima_confirmada,False
ddf897fb-1697-f3ad-a40e-e74b486cdad3,subj_77162d180ec37388,2025-01-16T00:57:40Z,318.22,BRL,wallet,credit,purchase,1,mer_ee4aec0eceb64218,varejo,True,dev_4d983680bc45bb78,True,BR,BR-19,ip,ip_f8731068eabdc715,legitima_confirmada,False
5f39acea-c56a-285f-11e5-349a2827a619,subj_399ba9d4dbea9875,2025-01-16T00:59:35Z,53.36,BRL,ecommerce,credit,withdrawal,1,mer_f97da81db270f1d1,servicos,True,dev_7019e4c5331c1333,False,BR,BR-22,gps,ip_4b04c220545c1bb6,legitima_confirmada,False
a9035036-9f56-316c-64a3-d97bc267ddce,subj_728d7cb8c1cec617,2025-01-16T01:00:43Z,81.64,BRL,pos,credit,bill_payment,1,mer_b8e581a6494cb17f,viagem,False,dev_78566f25fcecb076,False,BR,BR-01,gps,ip_db47c80603de1a3d,legitima_confirmada,False
6d245500-741f-c91d-329e-f386e1115de4,subj_03234addb5bc4322,2025-01-16T01:11:52Z,112.59,BRL,pos,private_label,subscription,1,mer_93d1647e8157e672,digital,False,dev_d4af5ce264be8334,False,BR,BR-02,cell,ip_5d7ee3ae022fdf35,legitima_confirmada,False
402fce7f-9f89-2ac4-2119-bd375f284aa4,subj_100d2e31ba8cec1e,2025-01-16T01:27:33Z,165.58,BRL,pos,credit,bill_payment,1,mer_2f6fe0889beb76d8,varejo,True,dev_01f02899802dc8ea,True,BR,BR-05,cell,ip_2f96f237eda3bcff,legitima_confirmada,False
a32508a0-8f01-91b8-fb25-ef251675756a,subj_a401ab8df8819052,2025-01-16T02:03:59Z,252.02,BRL,pos,credit,purchase,1,mer_8c0b1238e6f767c5,digital,False,dev_715f0ab80a73df79,True,BR,BR-24,ip,ip_582b218d302657e4,legitima_confirmada,False
95405a30-ebf0-51a2-3c24-9adb380d87b2,subj_8ac0fc2091bf337d,2025-01-16T02:15:15Z,40.0,BRL,pos,private_label,purchase,1,mer_3dacc7354fe5a2fb,digital,True,dev_3519bac7593b55de,True,BR,BR-05,gps,ip_4dc322d0de63614f,legitima_confirmada,False
05c91112-d0ed-4fdd-5aa9-5f4113f71816,subj_ed26cb707ed04df0,2025-01-16T02:39:50Z,109.94,BRL,ecommerce,credit,bill_payment,3,mer_b4d00b292b8d30b8,digital,True,dev_8d1116fff7141db0,True,BR,BR-05,gps,ip_69fd599af78add93,legitima_confirmada,False
6a3067c8-3d81-0734-4d99-dc30ee05aeaa,subj_d939d91537778f09,2025-01-16T02:52:39Z,240.32,BRL,ecommerce,credit,withdrawal,12,mer_adae6c15f3210246,viagem,True,dev_0345b6b6ea6b686f,True,BR,BR-19,gps,ip_fbd54bfaa3e1c4ee,fraude_confirmada,True
55cf3796-3fc1-c462-b0e0-2f93cd0a3e98,subj_7d2f973557b04eb7,2025-01-16T03:44:00Z,227.98,BRL,pos,credit,purchase,1,mer_68d668dcbcf44bf0,digital,True,dev_4b23e8d0e37b2d02,True,BR,BR-00,gps,ip_177a7168123b82a1,legitima_confirmada,False
6954e721-57c9-3ce2-46aa-3931837adaa0,subj_ecaa30e26dac390b,2025-01-16T04:12:26Z,118.91,BRL,wallet,credit,withdrawal,1,mer_e007b90886d0abe3,digital,True,dev_d54b773e868394e8,True,BR,BR-11,gps,ip_180e4ee3e6cfab6d,fraude_confirmada,True
f6fbc103-a6bc-3f3a-a98e-f7728ac0c5f4,subj_ac854e2c868f0884,2025-01-16T05:24:59Z,407.45,BRL,ecommerce,credit,purchase,6,mer_800d84922c478f35,digital,True,dev_8aeff194a16e95e5,True,BR,BR-15,cell,ip_c006d283625a666b,sem_desfecho,False
f370d50c-ab78-5560-8cc1-ee6b89ade3da,subj_4afde3be46c7d1ec,2025-01-16T05:56:32Z,104.74,BRL,wallet,private_label,purchase,1,mer_cbdb5db9f7e0aa25,varejo,False,dev_1c53a55abec8ae0e,False,BR,BR-09,gps,ip_75a796233d3549ce,legitima_confirmada,False
9fa7db05-f1dd-6093-46bd-ce43e9187995,subj_7200a1019b646105,2025-01-16T06:25:39Z,75.1,BRL,pos,private_label,subscription,1,mer_a85c0e8a4234f44d,digital,False,dev_4c85e7a1c15c771b,False,BR,BR-19,gps,ip_598975b1463b6e8e,legitima_confirmada,False
3b27c806-bd0b-118c-a0ac-4a7e83711bbb,subj_a87838f7139eff0f,2025-01-16T07:17:37Z,91.7,BRL,pos,credit,purchase,1,mer_36cd52ad987b3d52,servicos,False,dev_c4b190fed6b455bd,False,BR,BR-18,gps,ip_445561a3941a4f82,legitima_confirmada,False
cc605132-569a-bc0c-98f1-9cb0a35304f5,subj_7023183f15d367e8,2025-01-16T08:44:26Z,95.19,BRL,pos,credit,purchase,1,mer_584efff7c265b4c2,servicos,True,dev_de44cb1690ebd17a,True,BR,BR-02,cell,ip_db24dd1f26c7eab4,legitima_confirmada,False
949bc550-d715-5727-7b03-f9afa020083a,subj_1b4da9c8fa94282d,2025-01-16T09:56:02Z,357.84,BRL,ecommerce,credit,purchase,1,mer_f843046b77ac613a,varejo,True,dev_9f1b150ae6cce42c,True,BR,BR-09,cell,ip_cacad3b3812eb84a,legitima_confirmada,False
d2c7d171-c632-3c42-73d7-da03e98d371e,subj_39b3f770484a3f8d,2025-01-16T09:59:53Z,162.31,BRL,pos,credit,bill_payment,1,mer_92281224cb72bd34,viagem,True,dev_1128d08600b201a7,False,BR,BR-21,gps,ip_d458f0451f635d03,legitima_confirmada,False
e7e30448-ef73-8d68-e551-cf367e79c0e5,subj_cd4e114e9db2f844,2025-01-16T10:06:52Z,116.7,BRL,ecommerce,credit,withdrawal,1,mer_17e68ddae05ede06,varejo,True,dev_ab29b82c1d2b35c8,True,BR,BR-01,cell,ip_72027443244d0b6e,legitima_confirmada,False
850bd624-000f-ae7c-a06d-93690c6cc9c0,subj_2863e4720712289a,2025-01-16T10:22:50Z,129.84,BRL,recurring,credit,bill_payment,6,mer_0cfb6c4d89d25022,varejo,True,dev_0a986ae3e51214e7,True,BR,BR-24,ip,ip_24b74178f8add9a5,legitima_confirmada,False
b3ad4621-f150-2666-3c04-8046249aef22,subj_2701859f60bc1a57,2025-01-16T11:23:08Z,39.13,BRL,ecommerce,private_label,purchase,1,mer_6880d050d6df7c1a,varejo,True,dev_31473ec3056cf180,True,BR,BR-16,ip,ip_8a4f58589f475a36,legitima_confirmada,False
